,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents
1849,1,0,1,0,32.704109589041096,5.175342465753425,1,0,0,0,2.0,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1850,1,0,1,2,40.75068493150685,6.594520547945206,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
1853,0,1,1,1,24.83835616438356,6.594520547945206,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1856,1,0,1,0,39.942465753424656,0.5068493150684932,1,0,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1857,0,1,1,1,40.99178082191781,14.18082191780822,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1858,1,0,1,0,60.06027397260274,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1859,0,1,1,0,64.75616438356164,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1861,0,1,1,1,41.55342465753424,5.923287671232877,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1867,0,0,1,0,57.9041095890411,7.841095890410959,1,0,0,0,2.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1868,1,0,1,1,30.40821917808219,5.50958904109589,1,0,0,0,3.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1869,0,1,1,0,29.71780821917808,7.4301369863013695,1,0,0,0,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1873,1,1,1,0,57.02739726027397,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1874,1,1,1,0,50.9013698630137,5.50958904109589,1,1,0,0,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1876,1,0,1,0,64.7095890410959,-1000.6657534246576,1,0,0,0,1.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1879,1,0,1,2,40.032876712328765,1.0876712328767124,1,0,0,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1882,1,0,0,0,42.35342465753425,1.7589041095890412,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1883,1,1,1,1,35.35068493150685,8.01095890410959,1,0,0,0,3.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1885,1,0,1,1,35.64931506849315,3.676712328767124,1,0,1,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1889,1,0,0,3,30.08219178082192,7.926027397260274,1,0,0,0,5.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1890,1,1,1,1,40.54246575342466,17.350684931506848,1,0,0,0,2.0,False,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
1891,0,1,1,0,39.21917808219178,11.347945205479451,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1892,0,1,1,0,26.81095890410959,7.010958904109589,1,0,1,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1893,1,0,1,0,43.76986301369863,2.33972602739726,1,0,0,0,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1894,1,1,1,0,55.97808219178082,-1000.6657534246576,1,0,0,0,1.0,False,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1895,1,0,1,2,39.31780821917808,9.841095890410958,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
1897,1,0,1,0,51.68493150684932,-1000.6657534246576,1,0,0,0,1.0,False,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1901,1,1,0,0,32.81643835616438,14.263013698630138,1,1,0,0,1.0,False,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1909,0,0,1,0,55.3013698630137,7.093150684931507,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1910,1,0,1,0,60.38630136986301,4.175342465753425,1,1,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1911,1,0,1,1,42.945205479452056,0.8356164383561644,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
1914,1,1,0,0,31.17808219178082,2.758904109589041,1,1,1,0,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1915,1,0,1,1,46.21095890410959,9.841095890410958,1,0,0,0,3.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1916,1,0,1,0,47.23835616438356,1.1726027397260277,1,0,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1917,1,0,1,1,26.534246575342465,3.008219178082192,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1920,0,1,1,3,36.57534246575342,5.427397260273972,1,0,0,0,5.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1923,1,0,1,0,54.69041095890411,3.2575342465753425,1,0,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1925,1,0,1,0,60.38904109589041,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1933,1,0,1,0,42.68493150684932,9.597260273972603,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1936,1,1,1,2,37.44931506849315,1.1726027397260277,1,0,1,0,4.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1938,1,0,1,0,44.5972602739726,7.4301369863013695,1,1,1,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1946,1,1,1,0,43.01917808219178,0.5068493150684932,1,0,1,0,2.0,True,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1947,1,1,1,0,43.01917808219178,0.5068493150684932,1,0,1,0,2.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1949,1,0,1,0,54.23287671232877,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1950,1,0,1,0,58.66849315068493,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1954,0,1,1,0,31.356164383561644,9.093150684931508,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1956,1,0,1,0,62.6986301369863,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1958,0,0,1,0,31.493150684931507,1.5917808219178082,1,0,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1960,1,0,1,1,60.46027397260274,-1000.6657534246576,1,0,0,0,3.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1961,0,1,1,2,46.18082191780822,3.761643835616439,1,0,0,0,4.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1964,0,1,1,0,42.49041095890411,3.2575342465753425,1,1,1,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1967,1,0,1,0,30.876712328767123,5.175342465753425,1,0,0,1,2.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1969,1,0,1,0,47.52602739726027,11.6,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1971,1,0,1,1,35.31506849315068,14.68219178082192,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1972,1,0,1,0,64.12876712328767,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1974,1,0,1,0,47.67397260273973,26.18904109589041,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1976,1,0,0,0,57.50684931506849,16.931506849315067,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1977,0,1,0,0,28.797260273972604,0.8356164383561644,1,0,0,0,2.0,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1978,0,1,1,0,57.83835616438356,3.175342465753425,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1980,0,1,1,0,45.62465753424657,4.50958904109589,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1987,1,0,1,0,47.271232876712325,0.673972602739726,1,0,0,0,2.0,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1989,0,1,0,0,56.68219178082192,12.432876712328769,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1990,0,0,1,1,33.73424657534247,3.008219178082192,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1991,1,0,1,2,27.356164383561644,4.761643835616439,1,0,0,0,4.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1992,0,0,1,0,34.397260273972606,5.090410958904109,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1993,1,0,0,0,36.96986301369863,3.5095890410958903,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1997,0,1,1,2,34.06575342465754,4.008219178082192,1,0,1,0,4.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1998,1,0,1,1,41.342465753424655,8.597260273972603,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2001,1,0,1,1,33.33150684931507,3.761643835616439,1,0,0,0,3.0,False,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
2002,0,1,1,0,40.64657534246575,5.676712328767123,1,0,0,0,1.0,False,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
2003,0,1,1,0,29.375342465753423,0.2547945205479452,1,0,0,0,2.0,False,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
2005,1,1,1,0,65.44109589041096,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2008,1,1,1,0,65.44109589041096,-1000.6657534246576,1,0,1,0,2.0,True,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2012,1,0,0,0,54.92054794520548,9.597260273972603,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2014,0,1,1,0,34.53150684931507,7.178082191780822,1,1,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2019,1,0,1,0,57.12328767123287,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2020,1,0,0,1,57.72876712328768,-1000.6657534246576,1,0,0,0,3.0,False,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
2021,1,0,1,2,27.90684931506849,6.342465753424658,1,0,0,0,4.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2025,1,0,0,0,27.56438356164384,1.4246575342465753,1,0,0,1,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2026,1,1,1,1,33.8,1.2547945205479452,1,0,0,0,3.0,False,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2028,1,0,1,0,33.88767123287671,3.9232876712328766,1,1,1,0,2.0,False,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2030,1,0,1,0,55.62191780821918,28.10684931506849,1,0,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
2032,0,0,1,0,59.4986301369863,5.594520547945206,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2034,0,0,1,1,28.53150684931507,7.512328767123288,1,1,1,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
2037,1,0,1,0,64.13150684931507,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2045,1,1,1,1,40.50684931506849,13.347945205479451,1,0,0,0,3.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
2049,1,0,1,0,57.44383561643836,-1000.6657534246576,1,0,1,0,1.0,False,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2052,1,0,1,0,63.367123287671234,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2054,1,0,1,0,63.175342465753424,-1000.6657534246576,1,0,0,0,1.0,False,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2059,0,0,1,0,38.55068493150685,10.427397260273972,1,1,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2069,1,1,1,1,47.88493150684931,-1000.6657534246576,1,0,0,0,3.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2072,1,0,1,2,30.95890410958904,2.758904109589041,1,0,0,0,4.0,False,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2073,1,0,0,0,32.14794520547945,5.928767123287671,1,0,1,1,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
2080,1,0,0,1,28.09041095890411,4.005479452054795,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
2084,1,1,1,2,33.83013698630137,3.3424657534246576,1,0,0,0,4.0,False,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2086,0,1,1,0,24.36438356164384,4.424657534246576,1,1,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
2089,1,0,1,0,60.224657534246575,-1000.6657534246576,1,0,1,0,1.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
2092,0,1,1,0,63.8054794520548,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2098,0,0,1,2,31.52054794520548,11.01095890410959,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
2102,1,0,1,0,54.58082191780822,3.0904109589041098,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2106,1,1,1,0,27.980821917808218,4.676712328767123,1,0,0,0,2.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2114,0,1,0,1,32.12602739726027,9.846575342465751,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2115,1,0,1,0,46.54246575342466,3.9287671232876713,1,1,1,0,1.0,False,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
2117,1,1,1,0,34.602739726027394,14.095890410958903,1,0,0,0,2.0,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2119,1,0,1,0,39.52054794520548,12.515068493150684,1,1,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2121,1,0,1,1,41.40547945205479,4.342465753424658,1,0,0,0,2.0,False,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
2125,1,0,1,2,39.30684931506849,4.761643835616439,1,0,0,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2127,0,0,1,0,42.635616438356166,21.435616438356163,1,0,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
2131,1,0,1,1,27.687671232876717,0.2547945205479452,1,0,1,0,2.0,False,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
2134,1,0,1,1,27.687671232876717,0.2547945205479452,1,0,1,0,2.0,True,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
2136,0,1,0,0,36.74246575342466,0.5068493150684932,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2138,1,0,1,0,54.8054794520548,-1000.6657534246576,1,0,1,0,1.0,False,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2139,1,0,1,0,62.21917808219178,37.53150684931507,1,0,1,0,2.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2140,0,1,1,0,37.21917808219178,13.43013698630137,1,0,0,0,1.0,False,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
2141,1,0,1,0,49.74246575342466,3.4246575342465757,1,0,0,0,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
2142,0,0,0,0,30.383561643835616,0.926027397260274,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
2143,0,0,1,0,38.89041095890411,18.852054794520548,1,0,0,0,1.0,False,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2144,1,0,1,0,44.76712328767123,23.69041095890411,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2148,1,0,1,0,40.40821917808219,2.421917808219178,1,1,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2149,1,0,1,1,31.942465753424656,1.0876712328767124,1,0,0,0,3.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2152,1,0,1,0,65.3917808219178,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2155,1,0,1,0,32.75616438356165,0.8410958904109589,1,0,0,0,1.0,False,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
2156,0,0,0,1,42.16438356164384,4.424657534246576,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2162,1,0,1,0,54.04931506849315,0.7589041095890411,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2163,1,0,0,1,33.92876712328767,6.090410958904109,1,1,1,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2166,0,1,1,1,35.36164383561644,0.926027397260274,1,0,0,0,3.0,False,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
2168,0,0,0,0,34.30958904109589,14.095890410958903,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2170,1,0,1,0,38.74794520547945,5.676712328767123,1,0,0,0,1.0,False,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2172,1,1,1,3,39.98630136986301,2.421917808219178,1,0,0,0,5.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2175,1,1,1,0,67.07397260273973,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2177,1,0,0,0,50.989041095890414,9.761643835616438,1,1,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2178,1,1,1,0,63.83013698630137,0.421917808219178,1,0,0,0,1.0,False,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2179,1,0,1,0,60.85479452054795,-1000.6657534246576,1,0,1,0,1.0,False,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
2181,1,1,1,1,48.1972602739726,8.008219178082191,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2182,1,0,1,0,29.684931506849317,1.084931506849315,1,0,1,0,1.0,False,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
2183,1,0,0,1,31.89041095890411,4.5917808219178085,1,0,1,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2184,1,0,0,1,27.26027397260274,1.16986301369863,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
2186,0,1,0,0,62.85753424657534,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2187,1,0,1,1,38.17260273972602,9.931506849315069,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2189,0,0,1,0,43.42739726027397,1.1726027397260277,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2190,1,1,1,3,33.6,3.0054794520547947,1,0,0,0,5.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2192,1,0,0,0,47.83561643835616,7.345205479452055,1,1,1,0,1.0,False,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2193,1,0,0,0,40.86027397260274,11.18082191780822,1,0,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2194,1,0,0,0,41.10958904109589,5.005479452054795,1,1,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2195,0,1,1,0,56.06301369863014,0.5068493150684932,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2196,1,0,0,1,39.0027397260274,19.183561643835617,1,1,1,0,3.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
2197,1,0,1,0,43.05205479452055,1.2547945205479452,1,1,1,0,1.0,False,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
2198,1,0,1,0,50.02465753424657,15.76986301369863,1,0,1,0,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
2199,1,0,1,0,59.81369863013698,-1000.6657534246576,1,0,1,0,2.0,True,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2201,1,0,0,0,43.95342465753425,10.512328767123288,1,0,1,0,2.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2202,0,1,0,0,37.53972602739726,4.005479452054795,1,0,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2203,0,1,1,0,42.8027397260274,4.506849315068493,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2204,1,1,0,1,24.983561643835618,0.5068493150684932,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2205,1,1,0,0,47.28767123287671,23.69041095890411,1,0,1,0,2.0,False,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2206,0,0,0,0,43.81095890410959,14.767123287671232,1,1,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
2207,1,0,0,1,29.134246575342463,1.421917808219178,1,0,0,0,3.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2208,1,0,0,0,29.65205479452055,4.090410958904109,1,1,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2209,0,1,1,1,44.87945205479452,0.5068493150684932,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2210,0,1,1,0,39.97260273972603,2.756164383561644,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2211,1,1,1,0,55.93150684931507,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2212,0,1,0,1,35.57808219178082,6.424657534246576,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
2213,1,0,0,1,43.66575342465753,22.854794520547944,1,1,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2214,1,1,0,0,41.57534246575342,8.345205479452055,1,0,1,0,2.0,False,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2215,1,0,1,0,44.654794520547945,15.936986301369863,1,1,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2216,0,0,1,0,35.487671232876714,4.758904109589041,1,1,1,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2217,0,0,0,0,35.37260273972603,4.928767123287671,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2218,1,1,0,0,30.556164383561644,3.5095890410958903,1,1,1,0,2.0,False,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
2219,0,0,0,0,26.98904109589041,2.1726027397260275,1,0,0,0,1.0,False,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
2220,0,0,0,0,39.05479452054794,2.0876712328767124,1,1,1,1,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2222,0,1,0,0,49.90958904109589,0.5917808219178082,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2223,0,1,1,1,51.701369863013696,10.761643835616438,1,0,0,0,3.0,False,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2224,1,0,1,0,49.83561643835616,30.69041095890411,1,0,0,0,1.0,False,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2225,1,1,1,0,27.383561643835616,4.172602739726028,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2226,1,0,0,0,38.55890410958904,12.931506849315069,1,1,1,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
2227,1,0,0,1,40.05205479452055,0.3397260273972602,1,0,0,0,2.0,False,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2228,1,1,0,0,34.706849315068496,6.843835616438356,1,0,0,1,2.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2229,1,0,0,0,42.75890410958904,6.676712328767123,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2230,0,1,0,0,37.51780821917808,0.673972602739726,1,1,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2232,0,0,1,0,36.42465753424658,2.671232876712329,1,0,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
2233,1,1,1,1,27.71780821917808,3.1726027397260275,1,0,0,0,3.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2234,1,0,1,0,58.93698630136986,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2235,1,0,1,0,57.67671232876712,-1000.6657534246576,1,0,0,0,1.0,False,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
